league,match_id,home_team,away_team,selection,p_model,odds,ev,kelly_stake_frac,won
P1,1319,Santa Clara,Rio Ave,away,0.2772178028607424,4.56,0.26411318104498505,0.018547273949788286,True
P1,1323,Sp Braga,Arouca,away,0.15284533196792033,7.19,0.09895793684934717,0.0039966856562741225,False
P1,1324,Estoril,Porto,home,0.1768044374511062,6.28,0.11033186719294696,0.0052240467420902915,False
P1,1325,Tondela,Gil Vicente,home,0.3510105200937007,3.79,0.3303298711551257,0.029599450820351765,False
P1,1326,Rio Ave,AVS,home,0.6097528072255856,1.69,0.030482244211239573,0.011044291380883904,False
P1,1328,Casa Pia,Santa Clara,home,0.3889182241770429,3.57,0.3884380603120432,0.037785803532299926,False
P1,1329,Gil Vicente,Guimaraes,away,0.43035376470610487,3.34,0.4373815741183902,0.046728800653674164,True
P1,1330,Arouca,Estrela,home,0.5499712810716165,2.03,0.1164417005753815,0.028262548683345004,True
P1,1333,Sp Braga,Famalicao,home,0.5967271645609973,1.78,0.062174352918575204,0.019927677217492033,False
P1,1334,Moreirense,Estoril,home,0.43352151664604643,2.92,0.2658828286064556,0.0346201599747989,True
P1,1335,Casa Pia,Sp Braga,home,0.23441169336769246,5.69,0.3338025352621703,0.017793312114188182,False
P1,1337,Tondela,Nacional,home,0.39922167707628625,2.7,0.07789852810597298,0.011455665897937185,False
P1,1339,Guimaraes,Rio Ave,home,0.5604322321710082,1.8,0.008778017907814961,0.0027431305961921407,True
P1,1338,Benfica,Moreirense,draw,0.1327693837944081,7.63,0.013030398351333794,0.0004913423209401925,False
P1,1338,Benfica,Moreirense,away,0.07354171912507473,15.6,0.14725081835116582,0.0025214181224514696,False
P1,1342,Santa Clara,Sp Braga,away,0.48991622876936614,2.13,0.043521567278749895,0.009628665327157032,False
P1,1340,Estoril,Famalicao,home,0.3957249769529911,2.97,0.1753031815503836,0.022246596643449693,False
P1,1344,Gil Vicente,Casa Pia,draw,0.28015728846762117,3.75,0.05058983175357934,0.004599075613961758,False
P1,1344,Gil Vicente,Casa Pia,away,0.3232081980842495,5.72,0.848750893041907,0.044955026114507794,False
P1,1345,Sp Lisbon,Tondela,home,0.9216221698481691,1.12,0.03221683022994948,0.05,False
P1,1348,Nacional,AVS,draw,0.2565249591037267,4.37,0.12101407128328567,0.008977304991341658,False
P1,1348,Nacional,AVS,away,0.1953213295563932,6.2,0.21099224324963783,0.01014385784854028,True
P1,1346,Arouca,Santa Clara,home,0.40428694970907914,2.81,0.13604632868251243,0.018790929376037612,False
P1,1347,Moreirense,Estrela,home,0.5403982212429481,2.43,0.313167677620364,0.05,True
P1,1351,Casa Pia,Tondela,home,0.5597413912179956,2.26,0.26501554415267004,0.05,False
P1,1352,Sp Braga,Estoril,home,0.6724454000634592,1.69,0.136432726107246,0.04943214714030655,False
P1,1353,Rio Ave,Gil Vicente,home,0.4261038338886882,3.61,0.5382348403381645,0.05,False
P1,1354,Sp Lisbon,Guimaraes,away,0.11625021060059562,9.45,0.09856449017562863,0.0029161091767937433,False
P1,1359,Gil Vicente,Arouca,away,0.3356868311548776,4.55,0.5273750817546929,0.037139090264414996,True
P1,1363,Tondela,Moreirense,away,0.4367824477880941,3.75,0.637934179205353,0.05,False
P1,1357,Benfica,Sp Braga,away,0.18174367810473246,6.61,0.20132571227228158,0.008971734058479576,False
P1,1361,Rio Ave,Sp Lisbon,home,0.10902419291526969,9.64,0.05099321970319992,0.0014754982553009204,False
P1,1367,Casa Pia,Rio Ave,draw,0.2630748917547471,3.82,0.004946086503133884,0.00043848284602249763,True
P1,1367,Casa Pia,Rio Ave,away,0.2956005354697431,4.6,0.35976246316081806,0.024983504386167924,False
P1,1372,Sp Lisbon,Gil Vicente,home,0.8239200111873219,1.23,0.01342161376040596,0.014588710609136944,True
P1,1368,Nacional,Guimaraes,away,0.4770615586981929,3.5,0.6697154554436751,0.05,False
P1,1366,Arouca,Tondela,home,0.5796052070432666,3.0,0.7388156211297998,0.05,True
P1,1364,Moreirense,AVS,home,0.6239977932877411,1.76,0.09823611618642425,0.032314511903429044,False
P1,1369,Sp Braga,Estrela,home,0.7493957457860989,1.61,0.20652715071561922,0.05,False
P1,1365,Porto,Santa Clara,draw,0.20842655445349836,4.81,0.002531726921326971,0.00016612381373536558,False
P1,1365,Porto,Santa Clara,away,0.11676789265509413,8.82,0.02989281321793036,0.000955652596481146,False
